filename,classe,veiculo_detectado,qtd_veiculos,placa_detectada,tipo_placa_detectada,area_placa,precisao,acerto
FILE220819-082234-047569.MP4_noaudio_442.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_442.jpg,dia,True,2,True,velha,1083,0.7997,False
FILE220819-082234-047569.MP4_noaudio_444.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_444.jpg,dia,True,2,True,velha,1102,0.8239,False
FILE220819-082234-047569.MP4_noaudio_446.jpg,dia,True,2,True,nova,2695,0.6735,False
FILE220819-082234-047569.MP4_noaudio_446.jpg,dia,True,2,True,velha,1008,0.6787,False
FILE220819-082234-047569.MP4_noaudio_448.jpg,dia,True,1,True,velha,972,0.8839,True
FILE220819-082234-047569.MP4_noaudio_450.jpg,dia,True,2,False,None,-1,-1,False
FILE220819-082234-047569.MP4_noaudio_450.jpg,dia,True,2,True,velha,1134,0.807,False
FILE220819-082234-047569.MP4_noaudio_452.jpg,dia,True,2,True,nova,2736,0.6482,False
